0.5,0.003243346
1.5,0.003911094
2.5,0.006582085
3.5,0.005723552
4.5,0.003815702
5.5,0.003720309
6.5,0.003529524
7.5,0.006295908
8.5,0.003624917
9.5,0.00562816
10.5,0.00524659
11.5,0.006868263
12.5,0.007726796
13.5,0.012877993
14.5,0.027186874
15.5,0.033768959
16.5,0.051988934
17.5,0.073452256
18.5,0.093198512
19.5,0.11304016
20.5,0.219402843
21.5,0.320137365
22.5,0.381570161
23.5,0.378231422
24.5,0.375083468
25.5,0.351521511
26.5,0.417628541
27.5,0.409806353
28.5,0.418677859
29.5,0.451302108
30.5,0.422302776
31.5,0.426881618
32.5,0.448058762
33.5,0.500620052
34.5,0.325765525
35.5,0.309834971
36.5,0.400839454
37.5,0.457311838
38.5,0.307736335
39.5,0.335686349
40.5,0.431365067
41.5,0.506248211
42.5,0.572069064
43.5,0.565010016
44.5,0.508251455
45.5,0.466087952
46.5,0.459410474
47.5,0.467614233
48.5,0.444338453
49.5,0.477058094
50.5,0.459601259
51.5,0.473242392
52.5,0.388533817
53.5,0.385481255
54.5,0.366021177
55.5,0.302108175
56.5,0.209005056
57.5,0.19603167
58.5,0.227225031
59.5,0.228560527
60.5,0.220452161
61.5,0.207574168
62.5,0.198321091
63.5,0.185347706
64.5,0.184679958
65.5,0.16521988
66.5,0.185729276
67.5,0.194982352
68.5,0.190212725
69.5,0.17800248
70.5,0.185920061
71.5,0.19002194
72.5,0.138796146
73.5,0.074501574
74.5,0.063054469
75.5,0.059524945
76.5,0.055709244
77.5,0.062577506
78.5,0.045311457
79.5,0.034150529
80.5,0.030907183
81.5,0.025755986
82.5,0.022321854
83.5,0.021081751
84.5,0.017552227
85.5,0.019841648
86.5,0.017075265
87.5,0.010016217
88.5,0.009443861
89.5,0.010207002
90.5,0.008012973
91.5,0.066679386
92.5,0.068396451
93.5,0.048650196
94.5,0.028236192
95.5,0.004292664
96.5,0.005532767
97.5,0.003911094
98.5,0.011733282
99.5,0.006677478
100.5,0.004769627
101.5,0.005055805
102.5,0.004674234
103.5,0.004388057
104.5,0.014690451
105.5,0.005723552
106.5,0.00486502
107.5,0.004769627
108.5,0.005055805
109.5,0.010683965
110.5,0.009062291
111.5,0.01726605
112.5,0.042258895
113.5,0.047219307
114.5,0.069254984
115.5,0.087474959
116.5,0.107316608
117.5,0.127444434
118.5,0.193169894
119.5,0.284746733
120.5,0.349899838
121.5,0.34846895
122.5,0.329390442
123.5,0.333683106
124.5,0.351616904
125.5,0.341314509
126.5,0.383478012
127.5,0.368882953
128.5,0.400171707
129.5,0.376991319
130.5,0.365353429
131.5,0.3312029
132.5,0.325765525
133.5,0.300295717
134.5,0.313269102
135.5,0.292664314
136.5,0.306877802
137.5,0.346561099
138.5,0.435657732
139.5,0.480778403
140.5,0.469140513
141.5,0.510063913
142.5,0.46150911
143.5,0.428121721
144.5,0.441762854
145.5,0.424210627
146.5,0.374224936
147.5,0.427358581
148.5,0.389010779
149.5,0.359439092
150.5,0.311552037
151.5,0.279690928
152.5,0.284555948
153.5,0.255270438
154.5,0.196890203
155.5,0.173328246
156.5,0.190689688
157.5,0.198798054
158.5,0.189926548
159.5,0.177907088
160.5,0.186587809
161.5,0.157302299
162.5,0.166650768
163.5,0.15434513
164.5,0.156920729
165.5,0.155012878
166.5,0.155012878
167.5,0.162358104
168.5,0.152341887
169.5,0.136125155
170.5,0.114184871
171.5,0.055995421
172.5,0.047219307
173.5,0.039778689
174.5,0.041591148
175.5,0.051702757
176.5,0.036630735
177.5,0.035199847
178.5,0.032242679
179.5,0.026996089
180.5,0.023084995
181.5,0.022989602
182.5,0.021367929
183.5,0.013068778
184.5,0.011447105
185.5,0.013068778
186.5,0.027663837
187.5,0.042545073
188.5,0.025851378
189.5,0.004674234
190.5,0.002957169
191.5,0.007249833
192.5,0.005151197
193.5,0.004388057
194.5,0.003434131
195.5,0.006105123
196.5,0.008680721
197.5,0.005437375
198.5,0.003338739
199.5,0.005532767
200.5,0.003434131
201.5,0.003911094
202.5,0.005818945
203.5,0.01163789
204.5,0.003529524
205.5,0.003911094
206.5,0.005055805
207.5,0.008108366
208.5,0.008680721
209.5,0.017838405
210.5,0.030525613
211.5,0.026614519
212.5,0.04769627
213.5,0.085185538
214.5,0.086521034
215.5,0.108747496
216.5,0.195459315
217.5,0.263951159
218.5,0.334923209
219.5,0.512257941
220.5,0.353047792
221.5,0.344557856
222.5,0.318515692
223.5,0.31279214
224.5,0.326433273
225.5,0.341982257
226.5,0.343890108
227.5,0.362682438
228.5,0.352666222
229.5,0.318324907
230.5,0.270533244
231.5,0.189068015
232.5,1
233.5,0.255842793
234.5,0.277306115
235.5,0.311361252
236.5,0.380234666
237.5,0.46189068
238.5,0.468091195
239.5,0.476581131
240.5,0.423924449
241.5,0.421253458
242.5,0.406753792
243.5,0.405227511
244.5,0.365925785
245.5,0.392635696
246.5,0.397882286
247.5,0.368119813
248.5,0.299246399
249.5,0.305828484
250.5,0.281694172
251.5,0.254698083
252.5,0.197844129
253.5,0.171325002
254.5,0.174663741
255.5,0.193742249
256.5,0.192883716
257.5,0.186492416
258.5,0.144901269
259.5,0.165887628
260.5,0.153295812
261.5,0.136888295
262.5,0.137746828
263.5,0.151769532
264.5,0.152914242
265.5,0.127921397
266.5,0.153105027
267.5,0.141848707
268.5,0.122197844
269.5,0.055613851
270.5,0.052465897
271.5,0.049508728
272.5,0.038824764
273.5,0.05408757
274.5,0.036535343
275.5,0.031765716
276.5,0.029476295
277.5,0.025946771
278.5,0.027568444
279.5,0.018887723
280.5,0.016789087
281.5,0.01764762
282.5,0.011924068
283.5,0.012687208
284.5,0.008966899
285.5,0.040637222
286.5,0.028713155
287.5,0.004197272
288.5,0.00562816
289.5,0.006200515
290.5,0.005818945
291.5,0.004769627
292.5,0.004674234
293.5,0.007154441
294.5,0.006582085
295.5,0.004292664
296.5,0.004769627
297.5,0.00486502
298.5,0.004006487
299.5,0.003529524
300.5,0.013164171
301.5,0.004769627
302.5,0.003147954
303.5,0.004483449
304.5,0.004578842
305.5,0.006963655
306.5,0.006295908
307.5,0.011733282
308.5,0.044166746
309.5,0.045502242
310.5,0.05971573
311.5,0.097204999
312.5,0.095869503
313.5,0.102833158
314.5,0.188591052
315.5,0.252408662
316.5,0.340169799
317.5,0.33721263
318.5,0.310407326
319.5,0.347896594
320.5,0.33043976
321.5,0.317561767
322.5,0.34436707
323.5,0.367165888
324.5,0.372412477
325.5,0.398454641
326.5,0.3785176
327.5,0.330058189
328.5,0.302966708
329.5,0.284746733
330.5,0.252504054
331.5,0.2493561
332.5,0.238004388
333.5,0.285128303
334.5,0.363540971
335.5,0.431937422
336.5,0.45025279
337.5,0.486120385
338.5,0.41343127
339.5,0.402270342
340.5,0.394448154
341.5,0.367547458
342.5,0.383001049
343.5,0.395020509
344.5,0.372412477
345.5,0.37775446
346.5,0.344176285
347.5,0.285509873
348.5,0.279309358
349.5,0.241247734
350.5,0.170752647
351.5,0.174854526
352.5,0.173423638
353.5,0.161785748
354.5,0.151769532
355.5,0.145759802
356.5,0.139273109
357.5,0.140608604
358.5,0.13707908
359.5,0.111323095
360.5,0.115615759
361.5,0.120671563
362.5,0.12429648
363.5,0.128970714
364.5,0.130115425
365.5,0.107412
366.5,0.094534007
367.5,0.051511972
368.5,0.0473147
369.5,0.040351045
370.5,0.04168654
371.5,0.050271869
372.5,0.03567681
373.5,0.035867595
374.5,0.034722885
375.5,0.02251264
376.5,0.022703425
377.5,0.015358199
378.5,0.017361442
379.5,0.021558714
380.5,0.012973385
381.5,0.011924068
382.5,0.007917581
383.5,0.006677478
384.5,0.007536011
385.5,0.006295908
386.5,0.00600973
387.5,0.004769627
388.5,0.00486502
389.5,0.056090814
390.5,0.026232949
391.5,0.004197272
392.5,0.007536011
393.5,0.00562816
394.5,0.014785844
395.5,0.006200515
396.5,0.007059048
397.5,0.004960412
398.5,0.010207002
399.5,0.003911094
400.5,0.004578842
401.5,0.004960412
402.5,0.004674234
403.5,0.005532767
404.5,0.007726796
405.5,0.016025947
406.5,0.030239435
407.5,0.03043022
408.5,0.048840981
409.5,0.077267958
410.5,0.095487933
411.5,0.097204999
412.5,0.19603167
413.5,0.264523514
414.5,0.279595536
415.5,0.308404083
416.5,0.283315845
417.5,0.280644854
418.5,0.296003053
419.5,0.340265191
420.5,0.328341124
421.5,0.327673376
422.5,0.359534484
423.5,0.385481255
424.5,0.316703234
425.5,0.311647429
426.5,0.268434608
427.5,0.261184775
428.5,0.277401507
429.5,0.24744825
430.5,0.267957646
431.5,0.268625393
432.5,0.30869026
433.5,0.355432605
434.5,0.332443003
435.5,0.353715539
436.5,0.307736335
437.5,0.316703234
438.5,0.303062101
439.5,0.297243156
440.5,0.324716207
441.5,0.327005628
442.5,0.312315177
443.5,0.289802537
444.5,0.269388534
445.5,0.235524182
446.5,0.207574168
447.5,0.17762091
448.5,0.109606029
449.5,0.0882381
450.5,0.076027855
451.5,0.072975293
452.5,0.062863684
453.5,0.055518458
454.5,0.057617094
455.5,0.055232281
456.5,0.042640466
457.5,0.041209577
458.5,0.047219307
459.5,0.043975961
460.5,0.045216064
461.5,0.038061624
462.5,0.029953258
463.5,0.030907183
464.5,0.034722885
465.5,0.02289421
466.5,0.026709911
467.5,0.025279023
468.5,0.023371172
469.5,0.039301727
470.5,0.026137556
