0,0.598784438
5,0.599998358
10,0.615441361
15,0.643767562
20,0.662671352
25,0.695761909
30,0.716899442
35,0.73733579
40,0.764425579
45,0.78574841
50,0.832020547
55,0.853718901
60,0.880641166
65,0.904519421
70,0.9275009
75,0.946098526
80,0.972290002
85,0.986110814
90,0.993094251
95,0.970640423
100,0.926585603
105,0.864972709
110,0.839530498
115,0.81020099
120,0.788159255
125,0.757533827
130,0.734067741
135,0.702730216
140,0.695795843
145,0.690098804
150,0.710791408
155,0.727518236
160,0.751062278
165,0.780055456
170,0.798085041
175,0.824617172
180,0.855170285
185,0.872665192
190,0.887296821
195,0.902092945
200,0.918169728
205,0.934394336
210,0.951350067
215,0.926251372
220,0.890717714
225,0.852057937
230,0.812801155
235,0.804957952
240,0.786974305
245,0.774482728
250,0.765567874
255,0.759761465
260,0.742275466
265,0.727162432
270,0.711780645
275,0.698157831
280,0.699238525
285,0.682451136
290,0.668600774
295,0.655168293
300,0.668636846
305,0.688179399
310,0.708426437
315,0.719946137
320,0.737301956
325,0.752781038
330,0.780128049
335,0.809048475
340,0.821591852
345,0.850528825
350,0.871713577
355,0.90320667
360,0.92286254
365,0.938936281
370,0.944370825
375,0.961395227
380,0.955537934
385,0.946928666
390,0.925955847
395,0.905053981
400,0.890718048
405,0.87393072
410,0.855824271
415,0.83978238
420,0.827794887
425,0.818114878
430,0.804416141
435,0.793293241
440,0.787872014
445,0.77629555
450,0.768330973
455,0.752558492
460,0.736658859
465,0.75338547
470,0.775507056
475,0.808442509
480,0.829477252
485,0.835599506
490,0.841837251
495,0.85371013
500,0.861373755
505,0.879027131
510,0.885144878
515,0.898947429
520,0.904070841
525,0.918948581
530,0.922876528
535,0.938305706
540,0.940862391
545,0.958784374
550,0.961456333
555,0.973216785
560,0.983452074
565,1
570,0.992180986
575,0.960203589
580,0.87858613
585,0.841945701
590,0.817427977
595,0.784415321
