4006.188458445, ,3
3470.1342368485703, ,2
3983.1663608626204, ,2
3520.8392251646, ,2
3127.42918630251, ,2
3405.4475092288903, ,2
3191.899000812563, ,2
3127.72346824948, ,2
3162.5662094858044, ,2
4324.76028047981, ,3
3111.631802888919, ,2
3970.2152527565495, ,2
3141.67177245897, ,2
3184.7608039404035, ,2
4066.80393223481, ,3
3470.33103907407, ,2
5231.57833902364, ,3
4108.03502257566, ,3
3192.9321438197003, ,2
3758.20259165435, ,2
3669.09860611253, ,2
3257.63960972776, ,2
3531.44285518791, ,2
4361.797900537707, ,3
3388.7421364704596, ,2
4283.45505871573, ,3
3259.9590896113323, ,2
3853.4732490521155, ,2
3404.4484623517, ,2
3267.64037677705, ,2
3533.69065794974, ,2
4041.6356796666105, ,3
4675.4558582135105, ,3
3298.6203921295337, ,2
3745.94330084273, ,2
3303.0357285936398, ,2
3704.5931897911723, ,2
4847.7288783350705, ,3
3342.4026206909903, ,2
4626.42993113412, ,3
3962.534162524866, ,2
4758.20584814092, ,3
3285.94349879766, ,2
3739.16448291304, ,2
3431.69451640434, ,2
3261.8457332057997, ,2
3370.15986813953, ,2
3241.0404862655105, ,2
3237.15353139537, ,2
3371.4487555387, ,2
5106.035605462378, ,3
3782.06865363864, ,2
4402.30620178152, ,3
3467.53136767456, ,2
4580.583633324006, ,3
3776.4029837948, ,2
3395.74874470179, ,2
3997.1622229274226, ,2
3209.057014259073, ,2
4317.46027493003, ,3
3220.67114305014, ,2
4012.96336082451, ,3
4708.589395419, ,3
4395.02016802023, ,3
3216.2994651727704, ,2
3205.45769049683, ,2
4043.47202988554, ,3
4091.309643822783, ,3
3207.550175980855, ,2
4421.13067758134, ,3
3351.5664775058794, ,2
3656.01895098991, ,2
3190.8559127099597, ,2
3489.21136734024, ,2
3831.8799627734293, ,2
3720.26429863088, ,2
3845.3409986666466, ,2
3372.164929367949, ,2
4587.529560711592, ,3
3449.09953217536, ,2
3170.73467793005, ,2
3519.9100748595556, ,2
4317.71937319466, ,3
3175.1643163366007, ,2
4778.78213604147, ,3
3702.174276547388, ,2
3156.8943021890163, ,2
3415.988188771704, ,2
3908.6179972075824, ,2
3407.08970277916, ,2
4341.49226648381, ,3
3146.382400456128, ,2
