117.05477099999999, 308355072.0, 0, 0, 8305.655770239364, 8272.50126207406,49.024921199999994, 379265024.0, 0, 0, 8316.937759777677, 8281.77159985359,37.0064026, 345468928.0, 0, 0, 8305.916716802598, 8280.79590484536,
38.906816, 74076160.0, 0, 0, 13432.0576908322, 13427.9257035398,30.5196747, 77520896.0, 0, 0, 13422.7295981766, 13415.4986371802,20.9534427, 72978432.0, 0, 0, 13441.3811326615, 13434.1501406596,
260.13185780000003, 242364416.0, 0, 0, 21440.06445534228, 21391.1598187752,141.9824125, 293130240.0, 0, 0, 21416.17986645483, 21382.913150712302,88.9883914, 267177984.0, 0, 0, 21379.819648994304, 21362.21091768808,
289.7067263, 242257920.0, 0, 0, 25169.47603316768, 25138.926822520552,152.9239789, 292483072.0, 0, 0, 25181.58059930851, 25150.00297047132,96.9152527, 267259904.0, 0, 0, 25181.44484829839, 25164.13032866902,
296.2704809, 241954816.0, 0, 0, 23586.95013196835, 23562.402750123278,147.1302377, 292233216.0, 0, 0, 23585.54968677629, 23560.02727585066,96.391236, 267079680.0, 0, 0, 23583.32202908767, 23562.70788551332,
291.7749256, 241733632.0, 0, 5.906287695280731, 26053.54232239697, 26030.282723886252,158.865451, 291741696.0, 0, 3.94263475511842, 26062.604094761442, 26038.38097174963,105.98130959999999, 267120640.0, 0, 7.88895033606275, 26041.067699832463, 26030.4054654926,
362.2913311, 305594368.0, 0, 0.996934241614579, 23253.468354985926, 23210.724098272352,145.1382628, 376627200.0, 0, 0, 23223.77174249333, 23182.02183489179,98.12551810000001, 344973312.0, 0, 1.99872759148472, 23228.827556880588, 23200.99784552245,
266.3259816, 305688576.0, 0, 12.99357918527784, 18704.545701039377, 18657.67845775909,113.12066279999999, 376778752.0, 0, 19.96859476880597, 18721.98732846618, 18679.104696974322,80.10275080000001, 345022464.0, 0, 6.97163356241012, 18677.230283506862, 18647.31158183531,
319.95207439999996, 305659904.0, 0, 0, 22347.62364087621, 22310.99641843792,134.9936576, 376414208.0, 0, 5.03008324682282, 22347.80555835181, 22302.272362097152,89.0247259, 345038848.0, 0, 0, 22348.99488185798, 22322.27406355622,
134.8711513, 336199680.0, 0, 0, 5068.426108064511, 5029.390037531704,31.9740273, 378576896.0, 0, 0, 5066.963852380378, 5026.714430768783,25.995844199999997, 344940544.0, 0, 0, 5064.9022446998815, 5038.731815316567,
9.1109421, 73842688.0, 0, 0, 2512.3429124872896, 2504.58883976244,9.1167164, 77475840.0, 0, 0, 2509.877014127699, 2502.12151184104,8.8081307, 72884224.0, 0, 0, 4185.661315991141, 4177.80252650298,
25.9270994, 73863168.0, 0, 0, 3825.754026358706, 3816.28703455804,12.9819908, 77410304.0, 0, 2.09132597633435, 4641.771627353125, 4631.24867512261,8.9471061, 72933376.0, 0, 0, 4621.993481326912, 4616.74134824298,
12.1664832, 73822208.0, 0, 0, 2493.01096905926, 2483.93722576878,10.0672511, 77443072.0, 0, 0, 2961.977865082137, 2954.68500181942,9.0746659, 72785920.0, 0, 2.10714746181902, 2949.0332136008983, 2943.8193768943,
14.0933198, 73756672.0, 0, 0, 2471.41342138703, 2464.09536134062,9.2182106, 77418496.0, 0, 0, 2469.17212112059, 2461.85140750439,8.2182483, 72949760.0, 0, 0, 2463.41948595282, 2460.28403476153,
1.0514751, 73998336.0, 0, 0, 11.2628840697952, 0,1.0084694, 77631488.0, 0, 0, 11.2609948648642, 0,1.0048298, 72900608.0, 0, 0, 8.95075716392236, 3.73456164891061,
1.013112, 74027008.0, 0, 0, 12.87532549960278, 0,1.046428, 77516800.0, 0, 0, 12.868602572212069, 0,1.0166996, 72851456.0, 0, 0, 10.10244289602896, 2.75530683129072,
0.9869761, 74010624.0, 0, 0, 12.42777832978985, 0,0.9967927, 77549568.0, 0, 0, 12.426856730457999, 0,1.0233646, 72851456.0, 0, 0, 9.93616092549596, 2.48402493816237,
1.9805721, 73945088.0, 0, 0, 11.747119140331442, 0,1.0612545, 77582336.0, 0, 0, 11.75169722733045, 0,1.0138087, 72916992.0, 0, 0, 9.779300004156912, 2.30006228648231,
1.0326132, 73977856.0, 0, 0, 11.424833248638219, 0,1.0123348, 77615104.0, 0, 0, 11.41184343632382, 0,1.9980414, 72884224.0, 0, 0, 9.302666910387341, 2.2923658409923,
