0.5,0.06241472
1.5,0.635683562
2.5,0.099175793
3.5,0.618937179
4.5,0.085024137
5.5,0.749210459
6.5,0.064509337
7.5,0.625404242
8.5,0.085710706
9.5,0.648805771
10.5,0.064065517
11.5,0.643121889
12.5,0.088617461
13.5,0.529474024
14.5,0.069085291
15.5,0.870042807
16.5,0.080206788
17.5,0.753601578
18.5,0.068570567
19.5,0.734247748
20.5,0.066150662
21.5,0.462638958
22.5,0.070699824
23.5,0.733337375
24.5,0.083335183
