1.15ms,479.73us,9.88ms,3850.24\nTransfer/sec:,1.26MB\n")
8.82ms,18.50ms,313.60ms,5747.13\nTransfer/sec:,1.87MB\n")
10.04ms,22.23ms,454.40ms,5746.69\nTransfer/sec:,1.87MB\n")
8.79ms,21.47ms,327.42ms,4054.75\nTransfer/sec:,1.32MB\n")
1.18ms,535.70us,13.90ms,2848.34\nTransfer/sec:,0.93MB\n")
8.64ms,16.58ms,203.14ms,5805.12\nTransfer/sec:,1.89MB\n")
6.28ms,10.48ms,144.64ms,5805.03\nTransfer/sec:,1.89MB\n")
22.19ms,68.19ms,6.73s,4610.76\nTransfer/sec:,1.50MB\n")
1.14ms,469.42us,5.53ms,4011.04\nTransfer/sec:,1.31MB\n")
39.71ms,97.60ms,1.04s,6039.75\nTransfer/sec:,1.97MB\n")
18.16ms,41.29ms,501.76ms,6051.87\nTransfer/sec:,1.97MB\n")
3.98ms,5.93ms,93.12ms,6052.10\nTransfer/sec:,1.97MB\n")
1.13ms,473.42us,11.30ms,3671.57\nTransfer/sec:,1.20MB\n")
5.08s,4.32s,16.58s,5149.52\nTransfer/sec:,1.68MB\n")
5.23ms,7.70ms,130.82ms,5149.46\nTransfer/sec:,1.68MB\n")
393.08ms,1.27s,7.01s,4971.18\nTransfer/sec:,1.62MB\n")
1.17ms,470.94us,6.86ms,3414.46\nTransfer/sec:,1.11MB\n")
3.63ms,3.55ms,108.61ms,3640.63\nTransfer/sec:,1.19MB\n")
3.53ms,3.47ms,97.09ms,3640.68\nTransfer/sec:,1.19MB\n")
966.84ms,2.07s,13.08s,1878.60\nTransfer/sec:,627.33KB\n")
6.30s,5.79s,26.84s,1835.28\nTransfer/sec:,612.87KB\n")
1.19ms,474.72us,6.54ms,1000.75\nTransfer/sec:,334.19KB\n")
3.19ms,1.15ms,43.23ms,1465.21\nTransfer/sec:,489.29KB\n")
3.14ms,1.20ms,37.66ms,1465.21\nTransfer/sec:,489.29KB\n")
4.49s,7.63s,26.18s,1024.21\nTransfer/sec:,342.02KB\n")
8.21s,8.64s,26.18s,1118.47\nTransfer/sec:,373.50KB\n")
3.30ms,1.14ms,43.97ms,1118.49\nTransfer/sec:,373.50KB\n")
3.34ms,1.22ms,32.34ms,1118.49\nTransfer/sec:,373.51KB\n")
7.34s,8.99s,30.62s,990.60\nTransfer/sec:,330.80KB\n")
6.85s,8.49s,26.18s,990.56\nTransfer/sec:,330.78KB\n")
3.34ms,1.51ms,57.47ms,990.54\nTransfer/sec:,330.78KB\n")
3.26ms,1.27ms,48.51ms,884.65\nTransfer/sec:,295.42KB\n")
7.31s,7.82s,42.17s,633.84\nTransfer/sec:,211.66KB\n")
12.69s,12.98s,44.27s,256.05\nTransfer/sec:,85.50KB\n")
19.08s,13.45s,47.84s,350.86\nTransfer/sec:,117.17KB\n")
3.34ms,1.62ms,45.18ms,885.67\nTransfer/sec:,295.76KB\n")
3.37ms,1.74ms,43.39ms,885.64\nTransfer/sec:,295.75KB\n")
1.16s,1.84s,7.82s,1069.79\nTransfer/sec:,357.24KB\n")
1.22s,2.43s,13.09s,1134.43\nTransfer/sec:,378.83KB\n")
2.93ms,1.20ms,44.96ms,1134.46\nTransfer/sec:,378.84KB\n")
2.97ms,1.14ms,39.07ms,1719.98\nTransfer/sec:,574.36KB\n")
814.92ms,1.68s,9.08s,1720.02\nTransfer/sec:,574.38KB\n")
2.83ms,651.80us,18.32ms,1720.02\nTransfer/sec:,574.38KB\n")
2.81ms,808.19us,22.91ms,3086.07\nTransfer/sec:,1.01MB\n")
1.47s,2.39s,9.61s,3086.10\nTransfer/sec:,1.01MB\n")
2.79ms,1.08ms,33.76ms,3086.09\nTransfer/sec:,1.01MB\n")
2.85ms,802.50us,25.42ms,4016.42\nTransfer/sec:,1.31MB\n")
12.93s,10.26s,41.39s,3635.42\nTransfer/sec:,1.19MB\n")
2.48s,3.92s,13.09s,4015.53\nTransfer/sec:,1.31MB\n")
2.83ms,1.56ms,43.49ms,4987.74\nTransfer/sec:,1.63MB\n")
2.68ms,0.96ms,33.86ms,4987.84\nTransfer/sec:,1.63MB\n")
17.80s,8.20s,36.86s,839.17\nTransfer/sec:,280.23KB\n")
1.09ms,466.43us,8.25ms,2463.50\nTransfer/sec:,822.65KB\n")
5.15ms,8.19ms,175.23ms,5197.58\nTransfer/sec:,1.69MB\n")
5.53ms,11.31ms,278.78ms,5197.45\nTransfer/sec:,1.69MB\n")
1.48s,3.19s,15.01s,5203.71\nTransfer/sec:,1.70MB\n")
1.19ms,516.49us,15.48ms,3862.37\nTransfer/sec:,1.26MB\n")
15.06s,6.57s,33.11s,4305.59\nTransfer/sec:,1.40MB\n")
7.35ms,16.48ms,310.78ms,5502.63\nTransfer/sec:,1.79MB\n")
7.83ms,15.76ms,286.72ms,5441.53\nTransfer/sec:,1.77MB\n")
758.87ms,4.38s,26.38s,2701.98\nTransfer/sec:,0.88MB\n")
30.87ms,57.40ms,537.09ms,6194.51\nTransfer/sec:,2.02MB\n")
34.65ms,78.57ms,750.59ms,6179.56\nTransfer/sec:,2.02MB\n")
21.15ms,45.53ms,6.68s,4356.30\nTransfer/sec:,1.42MB\n")
338.67ms,2.94s,26.38s,3488.01\nTransfer/sec:,1.14MB\n")
41.14ms,87.07ms,798.72ms,6183.54\nTransfer/sec:,2.02MB\n")
28.62ms,58.51ms,558.59ms,6179.50\nTransfer/sec:,2.02MB\n")
236.67ms,903.70ms,7.02s,5635.49\nTransfer/sec:,1.84MB\n")
1.16ms,473.70us,8.74ms,3860.58\nTransfer/sec:,1.26MB\n")
8.79ms,18.11ms,326.66ms,5635.14\nTransfer/sec:,1.84MB\n")
6.46ms,12.10ms,324.35ms,5409.35\nTransfer/sec:,1.76MB\n")
5.13ms,10.27ms,179.20ms,5409.61\nTransfer/sec:,1.76MB\n")
1.18ms,480.76us,3.14ms,3836.25\nTransfer/sec:,1.25MB\n")
3.82ms,2.86ms,54.02ms,5245.45\nTransfer/sec:,1.71MB\n")
3.80ms,2.98ms,83.52ms,5245.50\nTransfer/sec:,1.71MB\n")
