0, 13.9736657, 73166848.0, 0, 0, 3539.22489731408, 2895.87199865815
1, 11.19372, 72814592.0, 0, 0, 3730.16216124849, 3724.81655769267
2, 17.8500029, 72605696.0, 0, 0, 7293.179307939, 7284.74463641864
3, 46.5526956, 72347648.0, 0, 0, 5453.89341013012, 5451.70748090763
4, 95.0804669, 153001984.0, 0, 0, 6317.1926448704, 6295.3516693908205
5, 71.98283839999999, 256258048.0, 0, 0, 9473.43023605552, 9444.66883984152
6, 83.7290788, 255930368.0, 0, 0, 10092.700315021008, 10082.88165650624
7, 97.3596825, 255729664.0, 0, 0, 9151.621499733035, 9126.52533805606
8, 100.18487719999999, 255635456.0, 0, 1.8900536780652, 10060.36835464481, 10034.22511614792
9, 172.06812100000002, 255201280.0, 0, 0.93392245607547, 17827.706360403092, 17812.59554809605
10, 372.4517985, 394125312.0, 0, 0, 22951.368100725136, 22921.5042493319
11, 197.22414, 393863168.0, 0, 0, 14471.616374746343, 14449.48268856066
12, 368.39899879999996, 393752576.0, 0, 0, 24827.26631858106, 24792.172431068193
13, 373.427132, 393445376.0, 0, 0, 23545.954460301007, 23506.10190191958
14, 366.2994858, 393551872.0, 0, 0, 24631.06240088078, 24603.08083767649
15, 381.6703912, 476327936.0, 95.5035268004727, 2.9751561170625, 24191.712274593723, 24170.89292884445
16, 415.78278059999997, 414220288.0, 0, 0, 18082.72004301515, 18037.21754562628
17, 367.585895, 413609984.0, 0, 0, 24631.23729932069, 24575.468053800152
18, 349.0118993, 413118464.0, 0, 0, 25525.516393454353, 25471.80705459501
19, 361.8390531, 412405760.0, 0, 0, 24611.413851382094, 24576.6077277976
20, 374.94241009999996, 412356608.0, 0, 0, 24388.19453464038, 24349.933920027597
21, 3.024718, 416292864.0, 0, 0, 51.81091281346455, 0
22, 1.0181138, 73039872.0, 0, 0, 13.6751183848563, 0
23, 1.0041095, 73039872.0, 0, 0, 12.03170020790667, 0
24, 1.0128925, 73023488.0, 0, 0, 10.83802333416519, 0
25, 1.034321, 73007104.0, 0, 0, 10.430699805625851, 0
26, 1.0128123, 72974336.0, 0, 0, 11.973025692305349, 0
27, 1.0412126, 73039872.0, 0, 0, 11.11787072120713, 0
28, 1.0312918, 73056256.0, 0, 0, 10.96272999078351, 0
29, 0.9783486, 73007104.0, 0, 0, 13.48828321904322, 0
