24.9403962,24.9403962,16.445486,10948.737316540439,10948.737316540439,3864.2195,1,24.9356761,24.9356761,9.50153,10951.25561741708,10951.25561741708,3762.6238,1,24.7065122,24.7065122,13.707188,10949.209870665514,10949.209870665514,4529.708,1,28.5778657,28.5778657,23.850128,10948.697554558326,10948.697554558326,4423.5337,1,25.682556,25.682556,6.981596,10990.6162994752,10990.6162994752,4588.1465,1,
24.9927406,24.9927406,15.249302,10967.3354345712,10967.3354345712,3893.2847,1,26.3004442,26.3004442,9.853598,10956.2714913656,10956.2714913656,3832.777,1,24.2883945,24.2883945,14.355374,10950.346431463,10950.346431463,4714.2573,1,27.9733455,27.9733455,25.497135,10956.9215668822,10956.9215668822,4880.7793,1,25.660617,25.660617,2.9337595,16455.677859019725,16455.677859019725,4612.6265,1,
37.4769308,37.4769308,14.193988,11448.7574956228,11448.7574956228,4128.036,1,37.485712,37.485712,10.214058,11445.8024642653,11445.8024642653,4080.7878,1,36.1563264,36.1563264,15.691625,11447.6286498451,11447.6286498451,5150.069,2,34.0800473,34.0800473,30.69056,11448.2010178467,11448.2010178467,6122.916,2,37.6749725,37.6749725,-6.0435133,28211.4742668078,28211.4742668078,4778.341,1,
58.5875389,58.5875389,8.1103525,20101.5553794619,20101.5553794619,4660.261,1,51.1907182,51.1907182,8.963085,20100.6193460717,20100.6193460717,4698.4844,1,102.35150970000001,51.175754850000004,16.56589,20098.3594543681,10049.17972718405,5843.2183,2,137.68508960000003,68.84254480000001,37.100456,20116.165263645547,10058.082631822774,5943.682,2,44.5113208,44.5113208,5.743061,19920.9807056617,19920.9807056617,5257.373,2,
57.2492797,57.2492797,10.283535,19871.934918325624,19871.934918325624,4533.648,1,53.3606491,53.3606491,8.240001,19868.43069762706,19868.43069762706,4495.197,1,101.2343537,50.61717685,15.714938,19883.45008924189,9941.725044620945,5534.848,2,137.70222,68.85111,33.277573,19894.316930343684,9947.158465171842,4987.6846,2,61.8096017,30.90480085,13.633118,20166.830923080273,10083.415461540137,5172.451,2,
58.0712298,58.0712298,9.53261,20474.549832244,20474.549832244,4606.281,1,53.0351801,53.0351801,8.057836,20471.7146525442,20471.7146525442,4553.0713,1,105.7216859,52.86084295,15.931125,20490.702798683997,10245.351399341998,5631.7437,2,140.2715135,70.13575675,33.817627,20469.0602231558,10234.5301115779,5049.9854,2,61.016979500000005,30.508489750000003,13.747976,20531.559892258898,10265.779946129449,5247.969,2,
38.2952081,38.2952081,18.500793,13399.8076439662,13399.8076439662,3794.7454,1,43.5808803,43.5808803,10.319975,13380.1882149568,13380.1882149568,3838.276,1,60.0252118,30.0126059,13.574949,13393.77926580403,6696.889632902015,4500.063,2,102.1068997,51.05344985,26.887243,13381.381820955961,6690.690910477981,4149.6284,2,48.0596961,24.02984805,13.424156,13328.68054349688,6664.34027174844,4320.619,2,
56.6226388,56.6226388,8.023659,20737.3024271325,20737.3024271325,4618.656,1,52.7216113,52.7216113,8.032393,20740.447208484,20740.447208484,4582.374,1,100.14223039999999,50.071115199999994,16.139341,20747.0842574572,10373.5421287286,5676.585,2,131.81042209999998,65.90521104999999,33.77837,20761.14149022321,10380.570745111605,5048.6416,2,58.7501682,29.3750841,13.618425,20786.49967228066,10393.24983614033,5296.841,2,
58.3891137,58.3891137,8.379192,20737.0773830985,20737.0773830985,4611.179,1,53.5263064,53.5263064,7.9088616,20743.1611726834,20743.1611726834,4575.971,1,98.97369739999999,49.486848699999996,15.889031,20720.8411351857,10360.42056759285,5648.059,2,139.518967,69.7594835,33.58166,20739.67754486699,10369.838772433495,4982.026,2,59.9930558,29.9965279,14.372514,19134.07532600204,9567.03766300102,5289.156,2,
35.5743553,35.5743553,15.776844,12684.073409930954,12684.073409930954,3655.998,1,40.6551765,40.6551765,10.553609,12684.439329351917,12684.439329351917,3646.0825,1,54.4844285,27.24221425,12.138913,12692.82939767458,6346.41469883729,4372.96,2,100.7275571,50.36377855,23.913937,12694.930769293234,6347.465384646617,3950.1904,2,45.485447199999996,22.742723599999998,14.337911,12690.18907512234,6345.09453756117,4045.9077,2,
59.474281,59.474281,8.952873,20627.336124064874,20627.336124064874,4620.062,1,52.4309229,52.4309229,8.089007,20631.192761219518,20631.192761219518,4573.242,1,103.7157621,51.85788105,16.102133,20648.983365239543,10324.491682619771,5655.399,2,134.0693444,67.0346722,33.875526,20642.04979880473,10321.024899402364,5058.6323,2,61.1987482,30.5993741,13.6554785,20680.36384146754,10340.18192073377,5276.668,2,
56.996536,56.996536,134.69814,20618.828630822838,20618.828630822838,906.9935,3,54.4474986,54.4474986,53.106888,20605.054492179697,20605.054492179697,-70.333336,1,114.5290858,57.2645429,22.785517,20624.565072197525,10312.282536098763,7269.6626,2,142.6021498,71.3010749,-43.666794,20627.443778916575,10313.721889458287,3070.032,2,60.9412854,30.4706427,11.305181,20659.799552604447,10329.899776302223,8417.516,3,
227.14592969999998,75.7153099,26.394516,13182.509033736831,4394.169677912277,3665.5083,3,54.1764715,54.1764715,9.356124,13190.1591604901,13190.1591604901,3338.418,1,66.30658150000001,33.153290750000004,12.667453,13167.30268744989,6583.651343724945,4044.7144,2,105.80150069999999,52.900750349999996,22.703434,13182.08720991914,6591.04360495957,3448.791,2,57.276819599999996,19.092273199999998,13.537432,13785.261392959772,4595.087130986591,3912.4182,3,
84.2538453,28.084615099999997,32.214844,5059.687705677091,1686.5625685590303,3131.9153,3,22.8744308,22.8744308,13.009492,5046.512511321842,5046.512511321842,3030.741,1,22.127661099999997,11.063830549999999,11.303583,5044.393472197471,2522.1967360987355,3186.917,2,46.8511824,23.4255912,20.300844,5049.206854951726,2524.603427475863,3046.0486,2,26.0022852,8.6674284,12.447636,5084.81750868147,1694.93916956049,3234.981,3,
96.8723227,32.29077423333333,34.992313,2797.186520553239,932.3955068510796,3042.5293,3,23.9876231,23.9876231,14.115255,2710.32538787977,2710.32538787977,2955.926,1,23.9745837,11.98729185,10.913265,2765.39699470393,1382.698497351965,2970.1487,2,41.0066287,20.50331435,20.630762,2733.03269101769,1366.516345508845,3045.0671,2,22.014749899999998,7.338249966666666,12.186598,4129.369910753906,1376.4566369179686,3054.226,3,
42.0675648,14.0225216,33.273846,2565.8525114977233,855.2841704992411,2995.0698,3,12.0732819,12.0732819,14.2219305,2549.95309142043,2549.95309142043,2931.1685,1,11.374233499999999,5.6871167499999995,10.804792,2552.32509725685,1276.162548628425,2943.3423,2,23.347387,11.6736935,19.578888,2553.6379712712696,1276.8189856356348,2931.8203,2,14.145963700000001,4.715321233333333,12.029068,2563.553964744119,854.5179882480397,3023.922,3,
