0,0.619123162
5,0.619123162
10,0.619123162
15,0.619123162
20,0.619123162
25,0.619123162
30,0.619123162
35,0.619123162
40,0.619123162
45,0.619123162
50,0.619123162
55,0.619123162
60,0.619123162
65,0.619123162
70,0.619255117
75,0.620152076
80,0.621554111
85,0.623014966
90,0.624031083
95,0.625903493
100,0.62687165
105,0.628158989
110,0.629029002
115,0.63052417
120,0.633023697
125,0.636246027
130,0.638606905
135,0.641526403
140,0.642445179
145,0.644234922
150,0.645700731
155,0.645955369
160,0.644888846
165,0.64576772
170,0.647433307
175,0.648342405
180,0.649070249
185,0.649922613
190,0.652093913
195,0.653375773
200,0.653889753
205,0.654146879
210,0.654932919
215,0.655134349
220,0.656033344
225,0.655880285
230,0.655096869
235,0.653951778
240,0.653907027
245,0.653134453
250,0.653298784
255,0.652795948
260,0.652866511
265,0.65311954
270,0.652199461
275,0.650464759
280,0.648634034
285,0.646537364
290,0.645676574
295,0.644601405
300,0.643338827
305,0.642922392
310,0.643725698
315,0.64326795
320,0.643020263
325,0.642826486
330,0.642891128
335,0.641733786
340,0.640135666
345,0.63973451
350,0.639374488
355,0.639830431
360,0.638838949
365,0.638884367
370,0.638833277
375,0.639214045
380,0.640521766
385,0.640688127
390,0.640272524
395,0.63976374
400,0.638585947
405,0.637750807
410,0.637659125
415,0.637121662
420,0.636454116
425,0.636268594
430,0.636254791
435,0.635991548
440,0.635783533
445,0.635046106
450,0.634385177
455,0.634095058
460,0.633365111
465,0.63298189
470,0.632061607
475,0.632065082
480,0.631067099
485,0.630325588
490,0.630574762
495,0.630908212
500,0.630510386
505,0.629953339
510,0.629732307
515,0.628676613
520,0.626661395
525,0.62544407
530,0.622901799
535,0.62216014
540,0.621101127
545,0.621028416
550,0.62241569
555,0.622896387
560,0.622660182
565,0.622457152
570,0.622897215
575,0.622387954
580,0.621779064
585,0.621235401
590,0.619701958
595,0.619348493
600,0.618249774
605,0.617044936
610,0.61619829
615,0.615635518
620,0.615644881
625,0.614912423
630,0.614683328
635,0.613644947
640,0.611445801
645,0.611251748
650,0.609790229
655,0.608501508
660,0.607663506
665,0.606327985
670,0.607730745
675,0.609184051
680,0.609010028
685,0.608013874
690,0.607035646
695,0.604849768
700,0.601394348
705,0.599386264
710,0.598784438
715,0.598506383
720,0.596968225
725,0.596598562
730,0.597711681
735,0.598077062
740,0.599998358
745,0.601132385
750,0.603554161
755,0.605649083
760,0.607208708
765,0.608930804
770,0.610235342
775,0.61228214
780,0.615441361
785,0.620674468
790,0.625956338
795,0.629144093
800,0.634414885
805,0.639277891
810,0.643767562
815,0.648048556
820,0.649754673
825,0.651916656
830,0.656752258
835,0.662671352
840,0.66822999
845,0.674481768
850,0.68233902
855,0.690232758
860,0.695761909
865,0.701418728
